0.0 4.9999999999999996e-05 0.01
0.01 0.00019999999999999996 0.02
0.02 0.0004499999999999999 0.030000000000000002
0.03 0.0007999999999999998 0.04
0.04 0.0012499999999999996 0.049999999999999996
0.05 0.0017999999999999993 0.05999999999999999
0.060000000000000005 0.0024499999999999995 0.06999999999999999
0.07 0.0031999999999999997 0.08
0.08 0.00405 0.09000000000000001
0.09 0.004999999999999999 0.10000000000000002
0.09999999999999999 0.00605 0.11000000000000003
0.10999999999999999 0.0072 0.12000000000000004
0.11999999999999998 0.008450000000000001 0.13000000000000003
0.12999999999999998 0.009800000000000001 0.14000000000000004
0.13999999999999999 0.011250000000000003 0.15000000000000005
0.15 0.012800000000000004 0.16000000000000006
0.16 0.014450000000000005 0.17000000000000007
0.17 0.016200000000000006 0.18000000000000008
0.18000000000000002 0.018050000000000007 0.19000000000000009
0.19000000000000003 0.020000000000000004 0.2000000000000001
0.20000000000000004 0.022050000000000004 0.2100000000000001
0.21000000000000005 0.024200000000000003 0.2200000000000001
0.22000000000000006 0.02645 0.23000000000000012
0.23000000000000007 0.028800000000000003 0.24000000000000013
0.24000000000000007 0.03125 0.2500000000000001
0.25000000000000006 0.0338 0.2600000000000001
0.26000000000000006 0.036449999999999996 0.27000000000000013
0.2700000000000001 0.0392 0.28000000000000014
0.2800000000000001 0.04205 0.29000000000000015
0.2900000000000001 0.045 0.30000000000000016
0.3000000000000001 0.048049999999999995 0.31000000000000016
0.3100000000000001 0.051199999999999996 0.3200000000000002
0.3200000000000001 0.05445 0.3300000000000002
0.3300000000000001 0.0578 0.3400000000000002
0.34000000000000014 0.06125 0.3500000000000002
0.35000000000000014 0.0648 0.3600000000000002
0.36000000000000015 0.06845 0.3700000000000002
0.37000000000000016 0.0722 0.3800000000000002
0.38000000000000017 0.07604999999999999 0.39000000000000024
0.3900000000000002 0.08 0.40000000000000024
0.4000000000000002 0.08405 0.41000000000000025
0.4100000000000002 0.0882 0.42000000000000026
0.4200000000000002 0.09245 0.43000000000000027
0.4300000000000002 0.0968 0.4400000000000003
0.4400000000000002 0.10125 0.4500000000000003
0.45000000000000023 0.1058 0.4600000000000003
0.46000000000000024 0.11045 0.4700000000000003
0.47000000000000025 0.11520000000000001 0.4800000000000003
0.48000000000000026 0.12005 0.4900000000000003
0.49000000000000027 0.125 0.5000000000000003
0.5000000000000002 0.13005 0.5100000000000003
0.5100000000000002 0.1352 0.5200000000000004
0.5200000000000002 0.14045 0.5300000000000004
0.5300000000000002 0.1458 0.5400000000000004
0.5400000000000003 0.15125000000000002 0.5500000000000004
0.5500000000000003 0.15680000000000002 0.5600000000000004
0.5600000000000003 0.16245 0.5700000000000004
0.5700000000000003 0.16820000000000002 0.5800000000000004
0.5800000000000003 0.17405000000000004 0.5900000000000004
0.5900000000000003 0.18000000000000005 0.6000000000000004
0.6000000000000003 0.18605000000000005 0.6100000000000004
0.6100000000000003 0.19220000000000004 0.6200000000000004
0.6200000000000003 0.19845000000000004 0.6300000000000004
0.6300000000000003 0.20480000000000007 0.6400000000000005
0.6400000000000003 0.21125000000000008 0.6500000000000005
0.6500000000000004 0.21780000000000008 0.6600000000000005
0.6600000000000004 0.22445000000000007 0.6700000000000005
0.6700000000000004 0.23120000000000007 0.6800000000000005
0.6800000000000004 0.2380500000000001 0.6900000000000005
0.6900000000000004 0.2450000000000001 0.7000000000000005
0.7000000000000004 0.2520500000000001 0.7100000000000005
0.7100000000000004 0.25920000000000015 0.7200000000000005
0.7200000000000004 0.2664500000000002 0.7300000000000005
0.7300000000000004 0.2738000000000002 0.7400000000000005
0.7400000000000004 0.2812500000000002 0.7500000000000006
0.7500000000000004 0.2888000000000002 0.7600000000000006
0.7600000000000005 0.29645000000000027 0.7700000000000006
0.7700000000000005 0.3042000000000003 0.7800000000000006
0.7800000000000005 0.3120500000000003 0.7900000000000006
0.7900000000000005 0.32000000000000034 0.8000000000000006
0.8000000000000005 0.3280500000000004 0.8100000000000006
0.8100000000000005 0.33620000000000044 0.8200000000000006
0.8200000000000005 0.3444500000000005 0.8300000000000006
0.8300000000000005 0.3528000000000005 0.8400000000000006
0.8400000000000005 0.3612500000000005 0.8500000000000006
0.8500000000000005 0.3698000000000005 0.8600000000000007
0.8600000000000005 0.37845000000000056 0.8700000000000007
0.8700000000000006 0.3872000000000006 0.8800000000000007
0.8800000000000006 0.3960500000000006 0.8900000000000007
0.8900000000000006 0.40500000000000064 0.9000000000000007
0.9000000000000006 0.4140500000000007 0.9100000000000007
0.9100000000000006 0.42320000000000074 0.9200000000000007
0.9200000000000006 0.4324500000000008 0.9300000000000007
0.9300000000000006 0.4418000000000008 0.9400000000000007
0.9400000000000006 0.4512500000000008 0.9500000000000007
0.9500000000000006 0.4608000000000008 0.9600000000000007
0.9600000000000006 0.47045000000000087 0.9700000000000008
0.9700000000000006 0.4802000000000009 0.9800000000000008
0.9800000000000006 0.49005000000000093 0.9900000000000008
0.9900000000000007 0.500000000000001 1.0000000000000007
